artist,album,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
Orquesta Zodiac,Salsa Pal Pueblo,Tremendo Problema,2sdHXmsQICFCeZLMnDTv3L,0.562,0.715,0.624,1,-5.807,0,0.218,0.00616,0.0809,0.823,90.82,229993,4,Salsa
Various Artists,"La Rockola Salsa, Vol. 1",Panteon de Amor,5PYMGUVNUqR9CkE0IBrdX5,0.579,0.859,0.775,3,-5.229,0,0.0359,0.000549,0.101,0.929,125.124,317093,4,Salsa
Alex Rodriguez,Alex el Sediento,Tan Diferente a Ti,3RyGD9432yYQJ3a0wZ1S6l,0.566,0.854,0.696,9,-6.647,0,0.0517,3.34e-06,0.0694,0.732,89.8,251542,4,Salsa
Gabino Pampini,Historia Musical de Gabino Pampini: 40 Éxitos Inolvidables,A Nuestro Modo,5gfhJDWNtP3jgJKapGXcVe,0.785,0.774,0.831,0,-4.143,1,0.0355,1.02e-05,0.0872,0.896,90.996,286587,4,Salsa
Orquesta la Dicupe,Me Voy para Siempre,Me Voy para Siempre,3uuTWItlEjHApxpLIm8QNc,0.635,0.801,0.68,2,-7.595,0,0.0592,0.0122,0.383,0.781,148.304,235965,4,Salsa
Various Artists,"La Rockola Salsa, Vol. 1",Mambo Rock,2YYvQgFlnZZLNG9OEKZoaj,0.0323,0.668,0.969,5,-3.747,1,0.0925,1.01e-05,0.269,0.96,100.862,215907,4,Salsa
Alfredo Linares,"Vida Musical, Vol. 1",Tihuanaco,0w1Zn7sPlkIbA9RZ1aLkgF,0.351,0.675,0.655,4,-10.002,0,0.0387,0.869,0.106,0.91,94.681,217365,4,Salsa
Alfredo Linares,"Vida Musical, Vol. 1",Ritmo Caliente,3bXSxhw1h1YlwRAZWXAycb,0.0198,0.74,0.653,0,-10.759,1,0.216,0.0244,0.0661,0.833,105.571,217731,4,Salsa
Maelo Ruiz,En Tiempo de Amor,Por Favor Señora,6kLFNg5N3nN3djL0raRPZS,0.364,0.661,0.813,7,-4.323,0,0.0549,0.0,0.0559,0.589,174.683,287800,4,Salsa
Maelo Ruiz,En Tiempo de Amor,Será Que Si,1hAxMwmqRk0hCbbXOLn4IV,0.493,0.649,0.882,11,-5.335,0,0.0472,0.0,0.182,0.732,176.699,275840,4,Salsa
Maelo Ruiz,En Tiempo de Amor,Te Va a Doler,2h6WIOkTPvHSAD7vR6lMSS,0.407,0.61,0.849,8,-4.382,1,0.0461,0.0,0.28,0.742,177.634,292773,4,Salsa
Maelo Ruiz,30 Mejores: Maelo Ruiz,Juégate a la Suerte,6GUAgTXUrVgZtawLaJAw6C,0.507,0.674,0.871,0,-4.955,1,0.0467,0.0,0.0846,0.896,173.54,290960,4,Salsa
Josimar y Su Yambú,A Lo Perucho,Con la misma moneda,17CmsCI687KdVsa7WP5IDd,0.287,0.536,0.665,7,-6.138,0,0.0386,0.0,0.0516,0.453,88.76,322432,4,Salsa
Jorge Grajales,Jorge Grajales,Una Noche Con Arte,3pTFDhnfQU2I4j9IffFWTU,0.707,0.725,0.718,0,-9.217,0,0.0476,0.000376,0.0611,0.97,182.309,269793,4,Salsa
Vicentico,Último Acto,Los Caminos de la Vida (with Our Latin Thing),4O73gx1UUBJtuMZWGp5mMJ,0.548,0.5,0.797,7,-5.542,0,0.0454,2.11e-06,0.0813,0.961,178.402,233040,4,Salsa
La-33,La-33,La-33,0igexfEkyeWZYNtBFoNRfS,0.588,0.77,0.838,2,-5.925,1,0.0501,2e-06,0.884,0.659,107.543,338653,4,Salsa
Jimmy Saa,Golpe Original,Conflicto de Amor,32mRqibhtSlIzgycanEAxk,0.52,0.756,0.894,4,-4.411,0,0.0351,0.00128,0.113,0.93,155.104,251587,4,Salsa
Grupo Niche,Sutil y Contundente,Entrega,25ctEUXPIZD2Wb9l57tgA1,0.0318,0.635,0.794,0,-6.883,1,0.0379,0.00202,0.168,0.764,163.249,339855,4,Salsa
Frankie Ruiz,Tú Me Vuelves Loco (Baile Total),Tú Con Él,311GQYEovWbjZAyTUmakDT,0.456,0.805,0.688,7,-7.547,1,0.0461,0.00342,0.261,0.959,94.903,303880,4,Salsa
Frankie Ruiz,Tú Me Vuelves Loco (Baile Total),Desnúdate Mujer,5gH9swPA4CDuuRrXeKkvPX,0.353,0.659,0.849,7,-4.315,1,0.0328,1.16e-05,0.31,0.932,99.122,289373,4,Salsa
Frankie Ruiz,Serie Platino: Frankie Ruíz,La Cura,3LxcxP23val8en6VNc4xgz,0.751,0.808,0.513,4,-9.344,0,0.0435,0.000253,0.0516,0.877,92.545,297947,4,Salsa
Frankie Ruiz,Tú Me Vuelves Loco (Baile Total),Mi Libertad,5kf7kU56T2SYBkelLnR3YW,0.228,0.835,0.766,5,-6.754,0,0.0411,0.0,0.0423,0.946,93.292,270053,4,Salsa
Frankie Ruiz,Tú Me Vuelves Loco (Baile Total),La Rueda,7esyem9wjUmrbgp6r3MI4y,0.401,0.708,0.862,5,-4.681,1,0.0343,9.52e-06,0.0787,0.929,103.027,385827,4,Salsa
Frankie Ruiz,Tú Me Vuelves Loco (Baile Total),Imposible Amor,5ySwPnFBqJlEayYhfkMWX5,0.647,0.729,0.729,5,-5.901,0,0.0399,0.0,0.289,0.924,98.21,298373,4,Salsa
Frankie Ruiz,En Vivo...Y a Todo Color...!,Si Te Entregas a Mí,3IPwvJd8WdPRs9bx12cf4e,0.73,0.655,0.765,7,-4.962,0,0.0343,6.81e-05,0.111,0.842,94.341,300434,4,Salsa
Henry Fiol,"Fe, Esperanza y Caridad",Ahora me da pena,3ogUFoUSvXN7GLb0Q0EAgu,0.543,0.611,0.466,10,-12.031,0,0.0549,0.00176,0.195,0.861,91.531,404533,4,Salsa
Héctor Lavoe,Strikes Back,Ella Mintió,4cdqHVp6GhPSxcqJGRVsYZ,0.67,0.646,0.771,8,-6.028,1,0.057,0.0,0.093,0.782,90.06,286000,4,Salsa
Polo Montañez,Guajiro Natural,Si Se Enamora De Mi,2ra9Bqxm9Yu6hTaMljCs75,0.0705,0.51,0.515,5,-10.654,1,0.0578,0.0,0.0702,0.547,101.041,247360,4,Salsa
Lebrón Brothers,Brother,Fe,6CaucB2CddK45vbexZPSrK,0.71,0.593,0.599,4,-10.45,0,0.032,1.37e-06,0.338,0.947,93.858,215547,4,Salsa
Lebrón Brothers,Loco Por Ti,Que Pena,7H6TbcATjUfP6gkJ7vxfp5,0.671,0.698,0.713,4,-8.637,0,0.0393,0.00652,0.151,0.962,90.698,295393,4,Salsa
La Suprema Corte,Escombros,Escombros,1VqkWZoqbVippDvGeDqG5j,0.455,0.675,0.792,5,-8.194,0,0.0377,0.000308,0.0686,0.933,84.924,238631,4,Salsa
Tony Vega,Pura Salsa,Esa Mujer,72Y6CV9Q9ORINMI0GcyOpO,0.247,0.608,0.75,10,-5.807,0,0.0415,4.6e-05,0.0716,0.925,175.584,314493,4,Salsa
Tony Vega,Pura Salsa,Dile,4ZsHNDVJLP8RqFkhueXadh,0.249,0.584,0.787,5,-9.027,1,0.0335,0.0,0.263,0.853,164.096,252387,4,Salsa
Tony Vega,Pura Salsa,Lo Mío Es Amor,7LP2TtMSfNVITDyFA4M2ru,0.36,0.575,0.801,7,-8.156,0,0.0394,2.55e-06,0.307,0.881,163.688,314080,4,Salsa
Tony Vega,Pura Salsa,Aparentemente,0KVP7acJXaxGx10hutXpui,0.638,0.649,0.609,0,-7.494,1,0.0373,0.000203,0.0646,0.772,178.711,305787,4,Salsa
Frankie Ruiz,Serie Top 10,Bailando,2q6Zf3bm42m8vZTp5C1Fdy,0.222,0.731,0.702,8,-8.326,1,0.05,0.00133,0.126,0.965,185.233,293013,4,Salsa
Grupo Niche,Corazón Roto,Falto Un Pañuelo,5IbHJmoLBobz5vB1T72c8N,0.474,0.771,0.823,0,-5.427,0,0.0472,3.4e-05,0.12,0.886,87.6,352223,4,Salsa
Maelo Ruiz,Solo,Te Necesito Mi Amor,53eYV0Xo8fj2wTVb5GIIiK,0.488,0.754,0.444,11,-15.08,0,0.0393,1.63e-06,0.33,0.924,91.933,334013,4,Salsa
Andy Montañez,The Best 55 Años de Historia,Más Que Ayer,0ncef5zGWCowzIdfAWX0vu,0.481,0.744,0.811,4,-5.616,0,0.0943,2.54e-05,0.976,0.869,93.325,295120,4,Salsa
Andy Montañez,Mi Historia (Edición Limitada),Me Gusta,4yTfXCRIVOftFeAzxgSSUb,0.706,0.564,0.747,5,-9.164,0,0.0412,0.000143,0.0947,0.924,90.506,364573,4,Salsa
Son De Cali,Que Nos Paso,Que Nos Paso,1FAzQQBVYCTxmmjNzTEmMg,0.362,0.546,0.708,5,-4.728,1,0.0424,0.0,0.17,0.718,180.135,268591,4,Salsa
Son De Cali,Por Haberme Alejado,Por Haberme Alejado,5RJC3uvVn6AJI04S4QJ8Ha,0.677,0.694,0.839,0,-5.291,0,0.0556,1.34e-06,0.0673,0.967,184.828,240509,4,Salsa
Son De Cali,No Quiero Dormir,No Quiero Dormir,15zMCLLkEXXxxFhOETQKnH,0.143,0.585,0.76,2,-9.255,0,0.0372,1.82e-05,0.0301,0.804,94.965,252238,4,Salsa
Son De Cali,Lo Que Te Sobre,Lo Que Te Sobre,5O6A4ogaDS936XnoF9EWe0,0.505,0.494,0.674,0,-8.663,0,0.0496,0.0,0.0725,0.964,180.586,270002,4,Salsa
Pedro Arroyo,Tropico,He Decidido Olvidarte,7K3ZuCSLRVdFaINVJMQ9WN,0.614,0.714,0.578,7,-10.193,0,0.0469,4.81e-05,0.305,0.869,171.468,283400,4,Salsa
Sonora Carruseles,Salsa Pa Bacanes,Micaela,1S76g6wBx7YGlO6XEFTG8L,0.47,0.677,0.943,0,-3.358,1,0.0493,0.000351,0.108,0.955,174.438,293360,4,Salsa
65daysofstatic,We Were Exploding Anyway,Mountainhead,4WCxCR1aQhcwDZUrlbqybc,0.000187,0.285,0.686,1,-9.511,0,0.0897,0.885,0.11,0.608,159.619,333987,4,Electronic
808 State,Ninety,Pacific 202,0C0HkrBJDEuX9fFLtGnkIk,0.00816,0.558,0.894,1,-7.76,1,0.0604,0.371,0.118,0.45,128.274,336400,4,Electronic
Adam F,Colours,Circles - Album Edit,2M5UDdAO32F1d8eMiwSvYC,8.9e-05,0.558,0.959,7,-4.32,0,0.078,0.511,0.187,0.341,164.927,435560,4,Electronic
Various Artists,Music For Nineties,Killer,7wJJOxEi9PRp7TP0Vu0qp5,0.0302,0.744,0.645,10,-8.981,0,0.0717,0.0389,0.0594,0.742,119.997,251280,4,Electronic
Aeroplane,We Can't Fly,We Can't Fly,0PiJVE1XRWzoJUby7K7XNf,0.153,0.679,0.71,8,-6.427,0,0.0319,0.00393,0.0633,0.599,99.973,253987,4,Electronic
Osunlade,Passage,Mirror Dance,4qrniwNrl0GKhWypviVQOK,0.0166,0.765,0.789,11,-8.552,0,0.108,0.869,0.136,0.563,120.249,513333,4,Electronic
Agoria,Blossom,All I Need,0WAGOZwh3UzehOzd1NiIDh,0.00396,0.747,0.743,5,-7.609,0,0.0465,0.868,0.13,0.207,125.992,454960,4,Electronic
Air,Moon Safari,La femme d'argent,3ZzhV6JIDKWvWR7wiKWD0C,0.436,0.516,0.737,6,-8.189,0,0.0362,0.678,0.392,0.547,79.852,426614,4,Electronic
Air,Moon Safari,All I Need (feat. Beth Hirsch),6T10XPeC9X5xEaD6tMcK6M,0.878,0.327,0.426,7,-11.576,0,0.027,0.000997,0.18,0.169,93.949,268307,4,Electronic
Air,Moon Safari,Le Voyage de Pénélope,2AFttonwFsCFpC6Cos9pcZ,0.557,0.504,0.513,2,-9.648,0,0.0309,0.892,0.206,0.309,129.873,190867,4,Electronic
Air,Talkie Walkie,Alone in Kyoto,40UlFC0dIxv7lAEJaPZLnm,0.958,0.525,0.366,0,-16.488,1,0.0718,0.751,0.137,0.0785,179.956,291000,4,Electronic
Various Artists,15 Years Of Metalheadz (Remastered full-length versions),Pulp Fiction,6ZVJHYS263dytHJ305YzW6,0.0169,0.76,0.685,0,-6.648,1,0.188,0.866,0.105,0.0617,159.794,373040,4,Electronic
Alison Limerick,Club Classics,Where Love Lives (Come On In) - Classic Mix,0ilZMeXHPKDPjUc4Neu04f,0.000127,0.708,0.566,11,-10.142,0,0.0362,0.0338,0.29,0.731,121.997,416027,4,Electronic
Âme,Rej EP,Rej,6Eynd9CzPj9pa72VFNMi7l,0.0198,0.784,0.771,1,-7.954,1,0.05,0.902,0.105,0.312,125.009,488920,4,Electronic
Amon Tobin,4 Ton Mantis,4 Ton Mantis - Radio edit,26QaUjgsGVndEh9Dnp8Xpz,0.00299,0.519,0.647,8,-7.856,0,0.0269,0.844,0.0805,0.108,92.979,223227,4,Electronic
Amon Tobin,Bricolage,Easy Muffin,5zYgFOCkYxPbfzq0PYoUR6,0.329,0.526,0.486,6,-10.836,1,0.0433,0.403,0.577,0.274,170.103,271253,4,Electronic
Amon Tobin,Foley Room,Always,3XUf7qIRvW5oxJGff0RBlS,0.000533,0.67,0.732,7,-5.697,1,0.0293,0.0642,0.185,0.321,117.984,218600,4,Electronic
Amon Tobin,Foley Room,At The End Of The Day,2kmOzndbVl8GomtgVGmEHS,0.264,0.465,0.78,8,-7.064,1,0.0323,3.68e-05,0.35,0.329,81.989,192200,4,Electronic
Amon Tobin,Permutation,Sordid,10n0QaLvHieZ7OfFFiC4OQ,0.0117,0.64,0.974,7,-6.108,1,0.0736,0.216,0.445,0.23,113.009,430587,4,Electronic
Aphex Twin,Classics,Analogue Bubblebath,2lED6rDIOZSo8ERs9dkJSd,0.0867,0.582,0.658,7,-13.347,1,0.0392,0.928,0.252,0.0535,124.364,286293,4,Electronic
Aphex Twin,Digeridoo,Digeridoo,7bjcxlsSW1WzCnJyMgbq6V,0.739,0.523,0.973,10,-8.9,0,0.0513,0.857,0.111,0.577,146.083,431467,4,Electronic
Aphex Twin,Donkey Rhubarb,Donkey Rhubarb,0c0PhGTdl4K1SRWu0kYkBh,0.000555,0.745,0.89,0,-8.51,1,0.0685,0.926,0.203,0.714,140.017,368173,4,Electronic
Aphex Twin,Windowlicker,Windowlicker,60Pe9j2pCBa4Zp4ztf5nhd,0.132,0.698,0.789,8,-4.936,1,0.163,0.0091,0.366,0.492,123.016,368400,4,Electronic
Apollo 440,Electro Glide In Blue,Ain't Talkin' 'Bout Dub,0qOVFAEUT13aLJsU9e2Sua,0.00667,0.333,0.937,7,-5.831,1,0.0726,0.0242,0.102,0.691,164.015,270400,4,Electronic
Apollo 440,Electro Glide In Blue,Vanishing Point,18NuaYiHy3lH8LXWAv60gg,0.189,0.541,0.68,2,-11.369,0,0.0545,0.898,0.144,0.111,162.342,447400,4,Electronic
Apparat,Walls,Hailin From The Edge,3XTPgyiBQPNRTN7xocnfm3,0.047,0.817,0.709,9,-4.493,0,0.132,0.0127,0.0917,0.512,91.967,219987,4,Electronic
Aril Brikha,Deeparture in Time - Revisited,Groove La Chord (Original Mix),3B1v493mdHt1nDTwxblFY9,0.000124,0.787,0.906,7,-7.444,1,0.0539,0.915,0.15,0.473,132.806,478800,4,Electronic
Various Artists,2 Future 4 U,U Don't Know Me,4xKSVV3RjBs9vPyrHpuslU,0.0274,0.783,0.678,10,-7.718,1,0.0725,0.0366,0.0671,0.777,129.955,486267,4,Electronic
Armand Van Helden,Best of Armand Van Helden,The Funk Phenomena - Original,5ycU3EkVTyTD1HOGpfElVO,0.0062,0.929,0.418,1,-12.026,0,0.135,0.921,0.106,0.489,127.01,421240,4,Electronic
Ashtrax,Helsinki,Helsinki - Sander Kleinenberg Remix,4xbwBufF2fM2cg8fvF853q,0.000188,0.712,0.718,0,-10.784,1,0.0644,0.874,0.0382,0.469,133.988,552027,4,Electronic
Autechre,Amber,Montreal,4G5lTzfkklIotjt28dhlz3,0.000732,0.648,0.925,6,-12.125,0,0.0501,0.738,0.0654,0.641,120.019,435627,4,Electronic
Autechre,Incunabula,Bike,4v9rHzCDgQXbDdB7t4Nwcz,0.0139,0.751,0.61,5,-14.946,1,0.043,0.913,0.089,0.0375,125.237,480133,4,Electronic
The Avalanches,Since I Left You,Since I Left You,4g9MgFNA9Kb63JRwpuMtVB,0.246,0.519,0.911,7,-7.228,1,0.0593,0.0,0.826,0.481,102.81,260947,4,Electronic
The Avalanches,Since I Left You,Frontier Psychiatrist,6C7zvPdhZXJHVYcXqRtaam,0.128,0.712,0.908,6,-7.414,1,0.221,0.000167,0.383,0.408,98.946,288027,4,Electronic
Awesome 3,Don’t Go,Don’t Go (Original Mix),3vvPzmRKwWXDosbNCkJ44P,0.0647,0.711,0.979,10,-5.004,0,0.0489,0.8,0.0481,0.963,132.943,311680,4,Electronic
Various Artists,Loveparade - The Album Of Your Life,Dooms Night (Timo Maas Remix),2hMgtToksTJz9P67HAxDY0,0.00217,0.905,0.671,7,-8.227,1,0.439,0.112,0.099,0.611,131.954,226600,3,Electronic
BT,Ima,Poseidon,6tokGEQpMfIoApVhZvXEmd,0.0263,0.668,0.843,10,-13.411,0,0.0552,0.907,0.102,0.4,132.964,538067,4,Electronic
Baby D,The Best of Baby D,Let Me Be Your Fantasy,2dSREGATsajLMuc0QlUWN3,0.00973,0.655,0.83,4,-11.269,0,0.0342,0.0907,0.357,0.282,134.977,469395,4,Electronic
Banco De Gaia,Maya (Special Edition),Heliopolis,3y7WBbPRbyz7vsPV61yD3F,0.00071,0.532,0.743,2,-12.991,1,0.0338,0.722,0.19,0.243,128.007,445067,4,Electronic
Banco De Gaia,Memories Dreams Reflections,Last Train To Lhasa,2FAA9TtZGY5wfkOF8KuNiT,0.141,0.508,0.955,2,-8.413,1,0.0636,0.00117,0.306,0.787,108.478,427640,4,Electronic
Basement Jaxx,The Singles,Samba Magic,4DWR0ZXm4y67lwcla8N8e3,0.002,0.529,0.938,5,-6.05,0,0.0426,0.656,0.335,0.689,129.874,296573,4,Electronic
Bastone,The Real Life 2011,The Real Life - Original Remastered 1988,0s04LCZybI0di5UVxiFQtD,0.000565,0.446,0.807,10,-5.285,0,0.0847,0.128,0.0661,0.581,118.998,359760,4,Electronic
Various Artists,Freshly Composted 2 - Compost 250,Tides - C's Movement #1 (Carl Craig Remix),2yBLYkaTV6w9ToK5QmOGXJ,0.0192,0.766,0.627,9,-8.53,1,0.0934,0.573,0.112,0.591,125.023,595493,4,Electronic
Bedrock,Heaven Scent/Lifeline,Heaven Scent - Original Mix,5lLpIhfhPGiU45tA5dYyH5,0.00108,0.657,0.866,7,-15.268,0,0.058,0.871,0.729,0.666,134.988,630354,4,Electronic
Various Artists,Renaissance - The Mix Collection,For What You Dream - Full On Renaissance Mix,1mfjrm1Z8eK6FTShu36QSV,0.0257,0.685,0.841,0,-7.798,1,0.033,0.299,0.134,0.23,126.843,379278,4,Electronic
The Beloved,The Sun Rising,Sweet Harmony,7LvcJEOmQ47T0I4cxKy3Va,0.0144,0.573,0.837,10,-8.352,0,0.0337,0.0889,0.0544,0.796,101.59,301467,4,Electronic
Various Artists,Renaissance - The Masters Series - Part 4 - Revelation,Always - Ashley Beedle's Mahavishnu Vocal Mix,16xGT90aBsIhV2pdfc5GWq,0.00172,0.631,0.898,11,-9.145,1,0.04,0.755,0.685,0.9,127.697,444827,4,Electronic
Various Artists,Playlist: Dance,Bentley's Gonna Sort You Out,7m9kGKwWEvr8j7WqLQFDh1,0.0456,0.7,0.935,10,-8.774,0,0.0408,0.831,0.347,0.811,103.984,307400,4,Electronic
Beth Orton,Central Reservation,Stars All Seem to Weep,3BtcoBUdOOVZeAU1lcHHrB,0.136,0.718,0.759,11,-6.353,0,0.0481,8.71e-05,0.173,0.653,90.085,279400,4,Electronic
Biosphere,Microgravity,Baby Interphase,4w2OpZSKEEQc1Yf8gkF588,0.000397,0.709,0.502,1,-15.944,1,0.0637,0.691,0.341,0.503,120.652,307707,4,Electronic
Björk,Debut (Ecopac),Human Behaviour,4ry6oqlwdsooYtniYJFkt5,0.0382,0.685,0.624,2,-15.31,1,0.0364,0.0295,0.116,0.542,109.457,250933,4,Electronic
Björk,Homogenic,Jóga,70p49nro5J8PgbT7rAe2tt,0.405,0.332,0.708,1,-6.345,0,0.056,7.91e-05,0.0743,0.239,146.195,309667,4,Electronic
Björk,Vespertine,Pagan Poetry,0CICG5VDIPpalpURpd1ZBV,0.508,0.529,0.45,9,-8.27,1,0.0293,4.8e-06,0.0828,0.149,131.927,314867,4,Electronic
Various Artists,Warp20 (Chosen),Carceres Ex Novum [Chosen by Warp co-founder Steve Beckett],3ZMBbBgxK1XYBVUQlN4zEN,0.099,0.521,0.928,1,-5.272,1,0.0495,0.903,0.0665,0.902,196.422,404693,4,Electronic
Various Artists,Network: Volume One - Detroid,When We Used To Play,5kkjCVGNgjyyVNZPq1L0HW,0.00201,0.765,0.964,7,-8.112,1,0.0403,0.912,0.0789,0.751,122.242,369827,4,Electronic
Blockhead,Music By Cavelight,Insomniac Olympics,7IuxuJBP6kwOOu1ShFzmR1,0.539,0.588,0.628,1,-7.714,1,0.0344,0.83,0.0968,0.186,88.006,306587,4,Electronic
Blue Six,Beautiful Tomorrow,Music And Wine,4uEMBIEMjLUBH5S3pCGEjP,0.00181,0.409,0.868,11,-7.056,0,0.124,0.0763,0.0511,0.858,187.079,430359,4,Electronic
Boards of Canada,Hi Scores,Everything You Do Is A Balloon,4OO2lavE7yz5Ane6fEYXp3,0.105,0.54,0.385,7,-13.819,0,0.0435,0.916,0.101,0.0875,91.041,423933,4,Electronic
Various Artists,Warp20 (Chosen),Roygbiv [Chosen by fans on Warp20.net],3uS2P07FDjhm1GlXKWKilM,0.023,0.66,0.617,4,-8.442,0,0.0567,0.944,0.135,0.171,84.03,149080,4,Electronic
Bob Sinclar,Champs Elysèes,I Feel for You,3ZQwz9vbZXRkAcK7FgyCW5,0.000134,0.663,0.865,8,-5.615,0,0.0415,0.0361,0.349,0.474,129.96,351080,4,Electronic
Bonobo,Black Sands,We Could Forever,2y1cW84gbL4ghBD2HwcQ3x,0.0181,0.669,0.885,7,-7.08,0,0.0378,0.88,0.265,0.636,116.955,259840,4,Electronic
Bonobo,Days To Come,Between The Lines,0oBV4QAfY26kcYqRLRv5ST,0.567,0.745,0.509,10,-10.0,0,0.0395,0.524,0.661,0.486,99.493,276573,4,Electronic
Bonobo,Dial 'M' for Monkey,Wayward Bob,6cPZz5VLV7PVHVsBuCRh5c,0.0175,0.579,0.697,6,-7.498,0,0.0328,0.0704,0.367,0.551,104.969,279067,3,Electronic
Bonobo,Dial 'M' for Monkey,Nothing Owed,4PvAHS5HEDb28N6rOnl4ix,0.362,0.641,0.414,11,-11.95,0,0.0432,0.833,0.25,0.269,90.007,376533,4,Electronic
Booka Shade,In White Rooms,in white rooms,6gGx9gqDkvBIIqRggUkVjV,0.000639,0.804,0.434,10,-12.571,0,0.098,0.822,0.0704,0.129,125.011,407040,4,Electronic
Booka Shade,Mandarine Girl,Mandarine Girl,1UmTkmfIn1DmJFA9WfWxdg,0.0129,0.783,0.492,11,-13.305,0,0.0578,0.832,0.108,0.568,128.001,484347,4,Electronic
Booka Shade,More!,Teenage Spaceman,7EYfzmMV1H9QFXTqbgYhd7,0.0964,0.742,0.672,2,-9.15,0,0.0481,0.915,0.67,0.125,127.98,335120,4,Electronic
Booka Shade,More!,Bad Love,4cgRG7zTwLEZ91yUHhCimk,0.000833,0.771,0.661,8,-8.436,1,0.0489,0.574,0.286,0.554,125.977,312947,4,Electronic
BT,Flaming June,Flaming June (Paul Van Dyk Remix),4AwLW7NwIvtISZrgnzvcND,0.00174,0.562,0.941,6,-7.483,0,0.0422,0.659,0.3,0.191,139.996,433191,4,Electronic
BT,Movement In Still Life,Fibonacci Sequence,5c9RcNg1oG5v3CdCSpUqOV,0.000555,0.668,0.973,1,-7.164,1,0.0803,0.809,0.084,0.227,132.035,569533,4,Electronic
BT,Movement In Still Life,Godspeed (Hybrid Mix),7knNz1ikl0Rc6rlTcMYqP1,0.0416,0.608,0.954,10,-8.01,0,0.0578,0.605,0.228,0.463,139.038,422120,4,Electronic
Burial,Untrue,Archangel,63FmCXIc4lmEq9fNqGkQ57,0.463,0.617,0.849,1,-10.123,1,0.165,0.516,0.116,0.521,135.277,242427,4,Electronic
Burial,Untrue,Dog Shelter,3ZS4oVvDdQ1AlJmtJZPBwq,0.982,0.216,0.41,11,-16.661,1,0.0681,0.919,0.135,0.134,145.114,183213,3,Electronic
Various Artists,Hi-Five Dance Chart 3,Get Up - Radio Edit,396vidDTssfsZMOSZSap3E,0.0443,0.586,0.91,9,-5.842,0,0.0702,4.95e-05,0.533,0.518,126.182,180307,4,Electronic
CJ Bolland,The Analogue Theatre,The Prophet,1QXDDmmJL9tNMUb67iuVLB,0.0416,0.61,0.824,2,-10.394,1,0.0357,0.741,0.67,0.348,147.985,522000,4,Electronic
CJ Bolland,The Analogue Theatre,Sugar Is Sweeter,5ZALRbqRrtUJLTN8yHWamd,0.0165,0.368,0.725,7,-7.197,1,0.0695,0.0751,0.501,0.387,91.521,303960,4,Electronic
Various Artists,In Order to Dance,Carmargue,1X5fkSs2C7sMnkwjexxjgW,0.025,0.616,0.876,8,-6.844,1,0.0716,0.915,0.203,0.481,137.816,385493,4,Electronic
Various Artists,In Order to Dance,20Hz,0v0z1126IfT5hj7JY9G3H5,0.0224,0.595,0.977,7,-3.476,1,0.0468,0.565,0.186,0.597,127.979,408467,4,Electronic
Caribou,Swim,Sun,3HckjwMkPcZbQglCAzQhNM,0.0396,0.692,0.82,1,-7.337,1,0.0375,0.854,0.19,0.426,127.989,344920,4,Electronic
Carl Cox,Give Me Your Love,Give Me Your Love - Radio Edit,6uPLjp4knbyjBc50u4lAoR,0.00561,0.592,0.936,1,-5.657,1,0.0371,0.701,0.0389,0.844,131.001,220973,4,Electronic
Carl Craig,Just Another Day,Sandstorms,1Dm1h0x5pqBztbw10ZocVS,0.00618,0.65,0.642,5,-12.88,0,0.0364,0.892,0.0951,0.277,120.001,579500,4,Electronic
Subculture,Sub Club: 20 Years Underground,Mind Of A Machine,19GrKFRsVB8wUJBrfyl86x,0.00157,0.442,0.711,5,-9.157,0,0.0481,0.905,0.255,0.279,151.631,352720,4,Electronic
Various Artists,A to Z: Bestival 2008 - compiled by Rob da Bank,At Les,1Fp4AQXnCMl3ys3f9jmAaw,0.18,0.589,0.564,1,-8.414,1,0.163,0.882,0.123,0.173,130.009,370827,4,Electronic
Caunos,Herzsprung,Herzsprung 1 - Original Mix,1OKagwxhwB2kF4V4Cckuqo,0.00191,0.652,0.726,7,-15.183,1,0.0476,0.933,0.0741,0.894,134.982,461160,4,Electronic
Celeda,Celeda Classics,The Underground - D-Unity's Beat Therapy Remix,2ssvSUhbrjs070Yv96tW2e,0.00067,0.785,0.849,11,-6.182,0,0.0562,0.279,0.112,0.145,127.996,450402,4,Electronic
Various Artists,NRK Music - Miami Underground (The Past),The Freaks Come Out,5qCfef5pyvyOZejg0CzIHQ,0.136,0.737,0.997,11,-7.153,0,0.0461,0.804,0.134,0.752,123.994,560307,4,Electronic
The Chemical Brothers,Come With Us,Star Guitar,19mC6xktT1JyyycK6cQaXA,0.00892,0.492,0.956,5,-4.186,1,0.0472,0.872,0.288,0.36,126.968,387173,4,Electronic
The Chemical Brothers,Dig Your Own Hole,Block Rockin' Beats,2LCIunS81ISzaUg47Bmalx,0.0218,0.611,0.983,10,-3.12,0,0.0561,0.49,0.112,0.727,109.387,314840,4,Electronic
The Chemical Brothers,Exit Planet Dust,Leave Home,4mFDB35IaTzrzqMn4spMqo,0.0123,0.626,0.848,2,-8.691,1,0.0431,0.798,0.695,0.611,108.012,332788,4,Electronic
