artist,album,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,playlist
The Prodigy,Music for the Jilted Generation,Break & Enter,1iZHKK0iqQy4agjSO0n0OB,0.00013,0.649,0.893,6,-9.121,0,0.0398,0.203,0.0625,0.599,138.054,504427,4,Electronic
DJ Shadow,Pre-Emptive Strike,High Noon,3CUcDUJKgk89446rkb4CTR,0.000857,0.467,0.96,3,-7.636,0,0.0412,0.794,0.689,0.696,137.865,239760,4,Electronic
Various Artists,Clásicos de la Fiesta,Flesh,0VIk9LZp8GCqB0XMKCmm1g,0.068,0.638,0.996,9,-6.407,1,0.0457,0.86,0.159,0.87,130.04,169839,4,Electronic
Radioactive Man,Radioactive Man,The Mezz,6ueTBJrlChwAZuJStuhg0o,0.0724,0.669,0.519,2,-12.579,0,0.0494,0.886,0.115,0.167,128.062,488520,4,Electronic
Dirty Vegas,Dirty Vegas,Days Go By,6Al500uUMGswChyPrWv39o,0.0499,0.786,0.853,9,-8.274,0,0.0688,0.0872,0.35,0.309,126.99,432147,4,Electronic
Various Artists,DJ Sneak - Back in the Box,You Can't Hide from Your Bud,451Av6ktCUTBkLYRkkpVyK,0.014,0.807,0.681,0,-6.643,1,0.0988,0.896,0.103,0.432,128.269,520827,4,Electronic
Celeda,Music Is the Answer (Part 2),Music Is the Answer - Original Extended 12-Inch Mix,4n8YdXETqQ3NvWs5XNpvar,0.0296,0.907,0.643,1,-8.657,0,0.0549,0.0265,0.105,0.376,124.909,849960,4,Electronic
808 State,EX:EL,Cübik (Original Mix),4wOqlDz4gK8tmIBHkOery6,0.00113,0.564,0.977,11,-6.675,0,0.0829,0.735,0.599,0.166,121.918,224507,4,Electronic
The Art Of Noise,"And What Have You Done With My Body, God?",Moments In Love,39JXAwz7wClXGlVNi2To6q,0.0516,0.893,0.314,9,-11.874,1,0.0439,0.053,0.0864,0.391,137.885,474373,4,Electronic
Astral Projection,Trust In Trance 2,Mahadeva,4fKBKp6v52BBYHw3ePMXFp,0.0185,0.523,0.984,1,-9.015,1,0.0373,0.9,0.133,0.824,149.836,565870,4,Electronic
Vainqueur,Lyot,Lyot (Maurizio Mix),3E0gkOHdp0YC8T31oFsBSM,0.00577,0.794,0.846,5,-14.334,0,0.0573,0.917,0.132,0.393,137.995,429026,4,Electronic
Julee Cruise,Say Goodbye Remixes,Say Goodbye,2RghR7vqINmCV3th7GHRuQ,0.282,0.663,0.686,10,-9.661,0,0.0284,0.0576,0.0998,0.64,116.535,205307,4,Electronic
Various Artists,Trax Records: Acid Classics,Machines,0WHwTEk4jzxPBJIRxDVsad,0.0157,0.677,0.988,11,-8.171,1,0.0463,0.891,0.0687,0.873,124.092,408053,4,Electronic
The Mole People,Break Night,Break Night - The Mardi Gras Mix,18BSfCDcxdUMJ6Q0e78Ra1,0.0629,0.857,0.864,10,-7.902,0,0.0738,0.941,0.0968,0.354,126.028,780936,4,Electronic
Ron Trent,Altered States - EP,Afterlife,2BSQwowY5zUYy9KyM5Xkud,0.000125,0.804,0.869,10,-9.295,0,0.0646,0.938,0.113,0.0996,123.025,530480,4,Electronic
LFO,Loop,Loop,324OvyZZsTbzLtYTh6kiiE,5.17e-05,0.776,0.992,11,-6.171,1,0.0679,0.871,0.0427,0.932,132.006,509155,4,Electronic
UR,World 2 World,Amazon,1vAt13bzP6kl7o3Pri7zw4,0.000151,0.475,0.779,2,-11.534,1,0.0661,0.834,0.161,0.288,133.222,275720,4,Electronic
Bizarre Inc,Playing With Knives [Quadrant Mix],Playing With Knives [Quadrant Mix},3ToxQ1h56CW3lA2zcGtODh,0.000229,0.733,0.719,11,-7.72,0,0.0618,0.547,0.0894,0.753,130.029,407213,4,Electronic
Various Artists,Superstition Files: The Biggest Trance Hits,Netherworld - Vinyl Cut,2KoIIYCTO9WjQWKYM7HPUM,0.00526,0.613,0.98,4,-5.216,0,0.0507,0.952,0.0673,0.568,137.98,435920,4,Electronic
dBridge,The Gemini Principle,Ponderosa,3IVOjOrj4ljyR9kCwesBCL,0.000905,0.624,0.957,6,-3.956,1,0.0482,0.908,0.329,0.64,174.998,338840,4,Electronic
Stephan Bodzin,Powers of Ten,Singularity,0yuJtvXsapVOQfNDYxQ5mw,0.0484,0.752,0.487,10,-12.53,0,0.0492,0.871,0.0925,0.0378,120.999,421307,4,Electronic
Jon Hopkins,Immunity,Open Eye Signal,6wMTeVootJ8RdCLNOZy5Km,0.191,0.798,0.715,0,-7.103,1,0.215,0.773,0.112,0.199,122.47,468587,3,Electronic
Bicep,Just EP,Just,7b4Fkb6OajxCeD1SQCvuMV,0.000107,0.793,0.851,7,-6.303,1,0.0599,0.669,0.032,0.62,120.002,372555,4,Electronic
Metro Area,Metro Area (15th Anniversary Edition),Miura,7wu4CDoKfHqbaJCNO2qvza,0.00941,0.818,0.614,2,-8.265,1,0.0416,0.869,0.117,0.665,123.013,404575,4,Electronic
Various Artists,Willkommen zu Hause - Distillery - 20 Jahre Clubgeschichte,Blackwater (Full Strings Vocal Mix) [feat. Ann Saunderson & Urban Soul Orchestra],6bXhjsUndWFihkAZwkjFv2,0.0982,0.717,0.904,5,-7.518,0,0.0608,0.011,0.0885,0.481,134.244,495786,4,Electronic
Various Artists,"Power up 2000's, Vol. 2",Groovejet,2KeAqVOxKLU4XyPLcHTL2h,0.000496,0.794,0.595,9,-9.125,0,0.0715,0.121,0.353,0.681,123.008,450456,4,Electronic
The Orb,The Orb - History Of The Future,A Huge Evergrowing Pulsating Brain That Rules From The Centre Of The Ultraworld - Orbital Dance Mix,5rGbUi4rz6sUmboKYsVotM,0.000402,0.654,0.88,1,-8.529,1,0.0451,0.733,0.0738,0.338,125.108,490608,4,Electronic
Kerri Chandler,Bar A Thym (Supernova Remix Deluxe),Bar A Thym (Original),5sEsABi0eX7MxBQR0uYKaT,0.00045,0.806,0.869,10,-4.553,0,0.057,0.908,0.057,0.758,125.993,444624,4,Electronic
Jean-Michel Jarre,Oxygène,"Oxygene, Pt. 4",0Tt2jli0yAD1MKSTb5MvS2,0.0234,0.43,0.755,7,-8.457,0,0.0365,0.591,0.551,0.657,188.904,246893,3,Electronic
FC Kahuna,Machine Says Yes,Hayling (feat. Hafdis Huld),58eKLwmiYrJAqNlv96pwlP,0.495,0.555,0.329,5,-9.188,1,0.0279,0.0154,0.669,0.0391,140.038,407973,4,Electronic
Hollis P. Monroe,I'M Lonely,I'm Lonely,7iEgoNG4xlbpTxLuMNrBl5,0.00102,0.656,0.864,7,-6.423,1,0.0444,0.787,0.158,0.815,133.305,413120,4,Electronic
DJ Q,Twentyfourseven,Optiumum Thinking,50ti9tKpZpgmT3BCe4Ezi0,0.0485,0.838,0.733,6,-10.467,1,0.0308,0.867,0.0825,0.545,127.889,457960,4,Electronic
4 Non Blondes,"Bigger, Better, Faster, More !",What's Up?,7f0jXNMu2xjQUtmKMuWhGA,0.156,0.566,0.57,11,-9.875,0,0.0285,0,0.118,0.491,134.537,295493,4,Rock
Aerosmith,Young Lust: The Aerosmith Anthology,Rag Doll,6Al2ORWH26mtRAKjK5QPa8,0.573,0.593,0.947,4,-4.779,1,0.0509,0,0.1,0.606,93.451,264600,4,Rock
Aerosmith,Get A Grip (Reissue - Remaster),Livin' On The Edge,0O712LGGTk8e0CFMdUPSB5,0.00211,0.405,0.881,2,-4.37,1,0.0327,0.0084,0.386,0.24,84.572,380854,4,Rock
Aerosmith,Young Lust: The Aerosmith Anthology,Dude (Looks Like A Lady),5Af1el8XZK7PyiUOoy23xg,0.422,0.56,0.985,7,-3.33,1,0.0434,3.05e-05,0.0355,0.936,126.328,263560,4,Rock
Various Artists,Armageddon - The Album,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",225xvV8r1yKMHErSWivnow,0.165,0.383,0.662,2,-5.162,1,0.0333,0,0.248,0.138,121.154,298760,4,Rock
Aerosmith,Young Lust: The Aerosmith Anthology,Cryin',6XIQe8CyDYFHN0iCjfRIuj,0.000197,0.451,0.828,9,-3.904,1,0.0328,0.0128,0.345,0.498,105.882,308267,3,Rock
Aerosmith,Young Lust: The Aerosmith Anthology,Love In An Elevator - Single Version,5zZ3ivuobLMt4fypSqsP80,0.0344,0.446,0.97,4,-4.754,1,0.0791,0.00157,0.337,0.524,93.755,321733,4,Rock
Aerosmith,Nine Lives,Pink,74uGhWp4BYpjFj1V2DzgoO,0.0134,0.431,0.751,0,-5.124,1,0.0423,4.45e-06,0.126,0.777,171.848,235360,4,Rock
Aerosmith,The Essential Aerosmith,Dream On,07KHJvlYBeQVqrmifTEqEp,0.298,0.412,0.528,1,-6.613,1,0.0259,5.03e-05,0.332,0.175,79.962,265093,4,Rock
Aerosmith,Aerosmith's Greatest Hits,Walk This Way,2vX5WL7s6UdeQyweZEx7PP,0.0249,0.629,0.785,5,-10.761,1,0.0471,9.45e-06,0.0522,0.869,108.531,211027,4,Rock
Aerosmith,Young Lust: The Aerosmith Anthology,Blind Man,372SKlqBzaKyuJYSiEdKk9,0.0222,0.434,0.794,9,-3.392,1,0.0319,0,0.222,0.36,77.518,237333,4,Rock
Aerosmith,Toys In The Attic,Sweet Emotion,24NwBd5vZ2CK8VOQVnqdxr,0.00298,0.38,0.76,9,-10.961,1,0.0378,0.0294,0.104,0.491,99.437,274133,4,Rock
The Animals,Most Of The Animals,The House of the Rising Sun,3XC7Jd6SfrQYKZJ6inyRHK,0.000334,0.316,0.484,9,-9.11,0,0.0308,0.00445,0.0912,0.299,117.363,269907,3,Rock
The Beach Boys,California Girls,California Girls - 2001 Stereo Remix,7fCMM02kb9TsHgCqiwTg28,0.516,0.51,0.605,11,-6.846,1,0.0294,0,0.248,0.711,116.845,157373,4,Rock
The Beach Boys,50 Big Ones: Greatest Hits,I Get Around,4XXVKcnpCRRSScVm8UGGgo,0.142,0.665,0.716,9,-7.213,0,0.0257,0,0.112,0.814,109.993,198240,3,Rock
The Beach Boys,Good Vibrations,Good Vibrations - 2001 - Remaster,2AxlAsSl4jIQf7s2C3g1yu,0.359,0.4,0.491,1,-6.933,1,0.0326,1.97e-05,0.139,0.35,132.238,217747,4,Rock
The Beach Boys,10 Great Songs,Surfin' U.S.A. - Remastered,2JvClsYrYfLz76Td6J9MPa,0.677,0.545,0.878,3,-4.526,1,0.0377,0,0.127,0.964,159.105,148973,4,Rock
The Beach Boys,Holidays & Hits,"Fun, Fun, Fun",63srCPJuZ8q5dKXzCnXqxe,0.63,0.479,0.934,3,-3.491,1,0.0371,0,0.0767,0.966,155.021,141440,4,Rock
The Beach Boys,The Beach Boys Love Songs,Wouldn't It Be Nice - Remastered,0cx32rX0uZvcJUP92Wkj2y,0.536,0.429,0.543,5,-9.139,1,0.0347,2.54e-05,0.125,0.693,122.619,145107,4,Rock
Billy Idol,Essential,Rebel Yell,5HptO0MGpoqSWWZjGEbLTr,0.00134,0.537,0.794,4,-7.943,0,0.0521,0.000941,0.283,0.513,166.41,287053,4,Rock
Billy Idol,Vital Idol,Dancing With Myself,1BY1Vd2Bt6JPOhMvsIwtVv,0.0157,0.51,0.696,4,-10.83,1,0.0802,0.000104,0.297,0.905,176.568,359733,4,Rock
Black Sabbath,Reunion,Paranoid,3ebrniHtOzNWigJhEkWguR,9.44e-05,0.239,0.961,8,-6.695,1,0.128,0.0619,0.964,0.182,176.343,267507,4,Rock
blink-182,Enema Of The State,All The Small Things,12qZHAeOyTf93YAWvGDTat,0.00844,0.442,0.893,0,-4.878,1,0.0505,0,0.529,0.712,148.119,168000,4,Rock
blink-182,Enema Of The State,What's My Age Again?,1hWrl3T1kIH5b9zRHLfCOn,0.0133,0.398,0.954,6,-7.373,1,0.0715,0.000218,0.0891,0.433,157.766,148573,4,Rock
blink-182,Enema Of The State,Adam's Song,5EauMVTXVoQOkax03XXVaV,0.0372,0.518,0.789,0,-5.806,1,0.0367,0,0.337,0.393,136.023,249754,4,Rock
Blondie,Atomic: The Very Best Of Blondie,One Way Or Another,5Q7cE6wGHMehLFo2ppkk5D,0.00402,0.445,0.872,6,-6.294,0,0.0602,0.00909,0.047,0.834,162.407,208360,4,Rock
Blur,Blur: The Best Of,Song 2,3GfOAdcoc3X5GPiiXmpBjK,0.00188,0.658,0.709,8,-6.736,1,0.0904,0.00447,0.0657,0.855,129.699,121880,4,Rock
Blur,Blur: The Best Of,Parklife,3mqRLlD9j92BBv1ueFhJ1l,0.152,0.634,0.877,4,-6.905,1,0.0607,0,0.328,0.749,138.388,187040,4,Rock
Bob Dylan,Nashville Skyline,"Lay, Lady, Lay",4uYwlMp841PLJmj1gJJwIq,0.356,0.52,0.179,11,-21.976,0,0.0454,0.00344,0.131,0.407,155.746,197093,4,Rock
Bob Dylan,Desire,Hurricane,1lqMLr9Wj7SM2F9AikGcxN,0.0409,0.509,0.827,0,-7.715,1,0.079,0,0.12,0.743,135.601,512733,4,Rock
Bob Dylan,Highway 61 Revisited,Highway 61 Revisited,6os5B6xjuke9YfBKH3tu1e,0.475,0.49,0.808,10,-6.725,1,0.0409,0,0.232,0.604,73.434,205827,4,Rock
Bob Dylan,Highway 61 Revisited,Like a Rolling Stone,3AhXZa8sUQht0UEdBJgpGc,0.729,0.483,0.721,0,-6.836,1,0.032,0,0.189,0.562,95.261,369600,4,Rock
Bob Dylan,Blonde On Blonde,Just Like a Woman,37Dl7jQMmt0gUnzTKqnjkN,0.773,0.564,0.441,4,-9.902,1,0.0437,0,0.351,0.469,115.174,290467,4,Rock
Bob Dylan,Pat Garrett & Billy The Kid [Soundtrack From The Motion Picture) (Remastered],Knockin' On Heaven's Door,6HSXNV0b4M4cLJ7ljgVVeh,0.251,0.513,0.396,7,-13.061,1,0.0299,0.177,0.11,0.229,140.208,149880,4,Rock
Bon Jovi,Bon Jovi Greatest Hits,Livin' On A Prayer,3X7abqSXC4xrxuC1ykpWcY,0.0599,0.522,0.882,0,-3.216,1,0.0359,0.00021,0.33,0.815,122.541,250627,4,Rock
Bon Jovi,Bon Jovi Greatest Hits,Bad Medicine,74VNTUUagMVfig3lnu4Uht,0.0231,0.53,0.979,9,-2.092,1,0.0368,0,0.0797,0.845,118.652,316520,4,Rock
Bon Jovi,Bon Jovi Greatest Hits,Wanted Dead Or Alive,74nl6X5WEfxdRvGkr5weof,0.0842,0.258,0.817,7,-3.609,1,0.0419,0.0179,0.315,0.263,148.742,308560,4,Rock
Bon Jovi,Bon Jovi Greatest Hits,You Give Love A Bad Name,61lqNlVRnWYiR9C7BDJw2l,0.0528,0.53,0.964,0,-2.571,0,0.0553,4.84e-06,0.372,0.823,122.807,223147,4,Rock
Bruce Springsteen,The Essential Bruce Springsteen,Streets of Philadelphia,33PYfsUghmJi6rcKCfJ7my,0.327,0.728,0.249,5,-15.429,1,0.0328,0.216,0.0875,0.452,93.683,195800,4,Rock
Bruce Springsteen,Magic,Radio Nowhere,4JYyMs7TpnRXmXvRi1XhXy,0.0106,0.398,0.96,9,-3.782,1,0.0526,0,0.382,0.634,140.202,199067,4,Rock
Bruce Springsteen,Darkness On the Edge of Town,Prove It All Night,0Ye9OGxiHF3jylblTCuX7Q,0.0163,0.452,0.773,6,-6.794,0,0.0305,2.83e-05,0.466,0.847,114.285,237440,4,Rock
Bruce Springsteen,The Essential Bruce Springsteen,Glory Days,23DjJ1MQIoVTF5JYJiCq3R,0.165,0.562,0.948,9,-6.547,1,0.0332,0,0.118,0.977,117.153,255067,4,Rock
Bruce Springsteen,Born In The U.S.A.,Born in the U.S.A.,0dOg1ySSI7NkpAe89Zo0b9,0.000373,0.398,0.952,4,-6.042,1,0.061,7.75e-05,0.1,0.584,122.093,278680,4,Rock
Bruce Springsteen,The Essential Bruce Springsteen,Born to Run,7uiqqtFamY6GFmkpJ21yAo,0.00371,0.279,0.871,4,-7.599,1,0.072,1.62e-06,0.143,0.618,146.812,270560,4,Rock
Bruce Springsteen,Born In The U.S.A.,I'm Goin' Down,5LJXTzt3EmVeSWNJwVH3yW,0.458,0.562,0.86,5,-12.284,1,0.0445,1.97e-06,0.168,0.814,132.738,208000,4,Rock
Bruce Springsteen,The Essential Bruce Springsteen,Hungry Heart,4Osk9Et3K5CmdobjJ30ycE,0.0927,0.638,0.825,1,-10.174,1,0.0268,0.00309,0.231,0.972,109.811,198667,4,Rock
Bryan Adams,Reckless,Heaven,3wvfuyGNtR7ySfRkhtXtO9,0.0492,0.394,0.398,9,-13.874,0,0.0262,0,0.115,0.357,69.979,243693,4,Rock
Bryan Adams,Reckless,Summer Of '69,5ROeX4Hi9XoBT5hmBR1xra,0.0115,0.505,0.71,2,-10.853,1,0.0371,2.58e-06,0.0977,0.771,138.907,216973,4,Rock
Bryan Adams,The Best Of Me,Run To You,6jFOG89lRSnBD8QDExis0s,0.00203,0.572,0.798,4,-6.329,1,0.0263,0.000566,0.183,0.647,126.361,232200,4,Rock
Buffalo Springfield,Buffalo Springfield,For What It's Worth,1qRA5BS78u3gME0loMl9AA,0.406,0.653,0.519,2,-10.164,1,0.0497,0.0209,0.101,0.822,98.883,153693,4,Rock
Chris Isaak,Best Of Chris Isaak,Wicked Game - Remastered,5l91KHr9uF8wdSdtRoZba8,0.743,0.664,0.553,9,-7.723,1,0.0264,0.00978,0.0838,0.287,112.52,286880,4,Rock
The Clash,Combat Rock (Remastered),Rock the Casbah - Remastered,56KqaFSGTb7ifpt16t5Y1N,0.287,0.796,0.872,9,-6.722,0,0.0573,0,0.284,0.866,129.894,222427,4,Rock
The Clash,Hits Back,Train in Vain - Remastered,4Lv7EZcBhop6aituAZU8i5,0.0899,0.764,0.717,2,-8.711,1,0.0417,0.000519,0.125,0.962,122.758,189973,4,Rock
The Clash,Hits Back,Should I Stay or Should I Go - Remastered,3v8PlUFGQQDBIk1J86waCo,0.0838,0.742,0.844,2,-6.441,1,0.111,0,0.418,0.85,113.371,188240,4,Rock
The Clash,London Calling (Remastered),London Calling - Remastered,5jzma6gCzYtKB1DbEwFZKH,0.123,0.651,0.801,0,-7.34,1,0.0513,0,0.0825,0.776,133.763,200480,4,Rock
The Clash,Hits Back,I Fought the Law,7lSDCrF11sdTVfjbAQVZE8,0.00539,0.525,0.9,2,-6.815,1,0.0545,4.09e-05,0.14,0.883,151.274,163240,4,Rock
Coldplay,X&Y,Fix You,7LVHVU3tWfcxj5aiPFEW4Q,0.163,0.209,0.418,3,-8.74,1,0.0338,0.00195,0.113,0.123,138.265,295533,4,Rock
Coldplay,Parachutes,Yellow,3AJwUDP919kvQ9QcozQPxg,0.00239,0.429,0.661,11,-7.227,1,0.0281,0.00013,0.234,0.285,173.365,266773,4,Rock
Coldplay,Parachutes,Trouble,0R8P9KfGJCDULmlEoBagcO,0.189,0.561,0.547,11,-7.496,0,0.0321,0.00157,0.17,0.19,139.755,273427,4,Rock
Coldplay,X&Y,The Hardest Part,4Tw9JYF9HOuPRyccNWMgwf,0.0228,0.5,0.844,10,-5.883,1,0.0369,0.00398,0.455,0.444,123.727,262880,4,Rock
Coldplay,X&Y,Talk,4wzt5Rrk3W98pHXAqutuJw,0.00548,0.413,0.557,7,-10.841,0,0.0335,0.00227,0.155,0.158,120.318,311292,4,Rock
Coldplay,A Rush of Blood to the Head,Clocks,0BCPKOYdS2jbQ8iyB56Zns,0.599,0.577,0.749,5,-7.215,0,0.0279,0.0112,0.183,0.261,130.969,307880,4,Rock
Coldplay,A Rush of Blood to the Head,The Scientist,75JFxkI2RXiU7L9VXzMkle,0.727,0.56,0.442,5,-7.224,1,0.0243,1.71e-05,0.11,0.212,146.448,309600,4,Rock
Coldplay,A Rush of Blood to the Head,In My Place,2nvC4i2aMo4CzRjRflysah,0.0565,0.425,0.587,9,-5.453,1,0.0278,5.16e-06,0.298,0.194,144.642,226680,4,Rock
The Cranberries,No Need To Argue (The Complete Sessions 1994-1995),Zombie,6xy6jNeNTYwjnKTDzMyHw2,0.0158,0.309,0.649,7,-8.994,1,0.035,0.00595,0.367,0.313,166.915,306440,4,Rock
The Cranberries,Classic The Cranberries,Animal Instinct,1hCqdweLQ3Wkh0wmVMbXxF,0.0913,0.604,0.711,4,-10.723,0,0.0298,0,0.192,0.64,132.138,210653,4,Rock
The Cranberries,Treasure Box : The Complete Sessions 1991-99,Just My Imagination,1j7LX4wix8h4iCjsS5mKN7,0.247,0.546,0.801,10,-5.339,1,0.0256,5.21e-06,0.0912,0.862,100.531,221307,4,Rock
The Cranberries,"Live 2010 - Zenith Paris, 22.03.10",I Cant Be With You,77OmpBkEU5Ca9aubqFEidK,0.00222,0.32,0.862,10,-9.997,1,0.0436,0.759,0.978,0.419,142.301,279227,4,Rock
The Cranberries,Bury The Hatchet (The Complete Sessions 1998-1999),Promises,4fZUTDRzSO4KAzCxqjqFLv,0.0658,0.5,0.86,4,-3.276,0,0.0532,0,0.191,0.213,130.038,326287,4,Rock
The Cranberries,Classic The Cranberries,Dreams,7qNThU0HuoF8JRnWgF06TO,0.00333,0.556,0.629,4,-13.122,1,0.0355,0.00676,0.677,0.477,128.627,271907,4,Rock
The Cranberries,Stars: The Best Of The Cranberries 1992-2002,Stars,1oPzIbVXqFKW08oFWN7tKE,0.0334,0.516,0.855,5,-3.678,1,0.0359,0,0.265,0.506,104.217,211227,4,Rock
The Cranberries,Classic The Cranberries,Salvation,4NHY5cbt0r8EG94SXEvNcN,0.000671,0.316,0.949,10,-8.808,1,0.0489,9.35e-06,0.34,0.914,168.98,143053,4,Rock
Cream,The Very Best Of Cream,Sunshine Of Your Love,3XajF4Puvy3Loxbeo3kpia,0.497,0.683,0.477,2,-12.606,1,0.0384,0.000114,0.122,0.777,115.075,250733,4,Rock
Cream,The Very Best Of Cream,White Room,3Ukf2oQRQYUDGL0JK5UR2r,0.178,0.555,0.576,0,-13.451,1,0.0295,0.00459,0.0419,0.495,109.833,298227,4,Rock
John Fogerty,The Long Road Home - The Ultimate John Fogerty - Creedance Collection,Up Around The Bend,2ajl6zSCu6QcDqtl5IDCQE,0.00635,0.606,0.919,2,-5.57,1,0.0365,0.903,0.264,0.795,130.09,159173,4,Rock
Creedence Clearwater Revival,Creedence Clearwater Revival - Best Of,Susie Q,5xpfodSZvstNnuvv0qXg3Y,0.0136,0.638,0.644,9,-10.415,0,0.0443,0.00205,0.111,0.864,128.238,274773,4,Rock
Creedence Clearwater Revival,More Creedence Gold,Who'll Stop The Rain,2biHuk6YEo3aSnXcARTfat,0.0376,0.614,0.62,7,-12.549,1,0.0339,0.000755,0.0444,0.623,123.533,147400,4,Rock
Creedence Clearwater Revival,Creedence Clearwater Revival - Best Of,Born On The Bayou,2JyoTSZozy8aQmEOLw2nA7,0.0565,0.688,0.612,9,-6.974,1,0.0445,0.104,0.147,0.507,117.158,314267,4,Rock
Creedence Clearwater Revival,Creedence Covers The Classics,I Heard It Through The Grapevine - Single Version,02gIQlGYI0KVK87Uo9Ekjj,0.133,0.917,0.643,2,-7.962,1,0.0413,0.00342,0.0569,0.746,117.626,231760,4,Rock
Creedence Clearwater Revival,Creedence Clearwater Revival - Best Of,Run Through The Jungle,2bundUNrzPhVNpyRTibmy6,0.0595,0.648,0.708,2,-6.763,1,0.0368,0.0142,0.0887,0.883,136.501,184640,4,Rock
Creedence Clearwater Revival,Creedence Gold,Proud Mary,2Huqz13a9lalQkSPeSk7Sy,0.138,0.701,0.516,2,-12.128,1,0.0305,0.000105,0.062,0.708,120.767,187733,4,Rock
Creedence Clearwater Revival,Creedence Clearwater Revival - Best Of,Travelin' Band,5cMbLOX6UPjIdKawm2kHMs,0.0441,0.534,0.957,6,-4.117,1,0.0651,0.0069,0.0988,0.924,165.754,127867,4,Rock
Creedence Clearwater Revival,Creedence Clearwater Revival - Best Of,Have You Ever Seen The Rain,6VuxlH4Hj2umYxBjfFMZVN,0.171,0.784,0.668,0,-5.782,1,0.0287,2.55e-05,0.119,0.876,116.106,159693,4,Rock
The Cure,Greatest Hits,Just Like Heaven,4P7UhffUpi9UnRM7fLNBe0,0.0181,0.439,0.97,9,-3.432,1,0.0475,5.04e-05,0.175,0.781,151.076,211280,4,Rock
The Cure,Three Imaginary Boys,Boys Don't Cry,1QFh8OH1e78dGd3VyJZCAC,0.00517,0.462,0.836,11,-5.766,0,0.0621,0,0.18,0.671,168.766,155973,4,Rock
The Cure,Greatest Hits,Lullaby,09OpntwPHuNICsyEt1ETpE,0.00894,0.73,0.676,9,-4.436,1,0.0467,0.385,0.0534,0.551,93.922,248973,4,Rock
The Cure,The Head On The Door (Remastered),Close To Me,4xiyq1iRdsxuU1BPUJ490Z,0.0745,0.724,0.523,11,-11.139,1,0.116,0.703,0.0811,0.965,185.075,203267,4,Rock
David Bowie,Heroes,Heroes - 1999 Remaster,5j6ZZwA9BnxZi5Bk0Ng4jB,0.000265,0.478,0.774,7,-6.977,1,0.0292,0.585,0.191,0.429,112.577,370373,4,Rock
David Bowie,A Reality Tour,"Rebel, Rebel - Live",6bqRt99ZhBkO8pTXWSNNYi,0.0699,0.648,0.98,9,-6.378,1,0.141,0.00141,0.969,0.64,125.972,210720,4,Rock
David Bowie,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (Remastered Version),Starman - 2012 Remastered Version,5AIYDx0HUjra5Bn0vZtjmd,0.149,0.475,0.459,5,-10.261,1,0.0267,1.43e-06,0.561,0.537,100.113,254295,4,Rock
David Bowie,Space Oddity [Space Oddity 40th Anniversary Edition],Space Oddity - 2009 Remastered Version,3sb66av9ZpdI1JmPDHVa18,0.0788,0.337,0.365,0,-15.091,1,0.0318,3.84e-05,0.202,0.497,136.264,317027,4,Rock
David Bowie,Hunky Dory,Changes - 1999 Remastered Version,1UBilOBSTjHxFBpsHNfykQ,0.357,0.537,0.355,0,-11.241,1,0.0363,0,0.132,0.39,113.994,214573,4,Rock
David Bowie,Aladdin Sane - 30th Anniversary Remaster,The Jean Genie - 2003 Remastered Version,3xo8bK4IDr28C4APsj7MSE,0.277,0.565,0.532,9,-9.26,1,0.0318,6.6e-06,0.315,0.782,129.793,246760,4,Rock
David Bowie,Hunky Dory,Life On Mars? - 1999 Remastered Version,1C9NuEa1wOF15EOBuWaaxS,0.53,0.44,0.591,10,-7.859,1,0.0369,1.03e-05,0.171,0.373,121.398,223413,4,Rock
Deep Purple,Deepest Purple: The Very Best of Deep Purple,Smoke on the Water,0XHWClSz0v6RIaRSGqJH3X,0.169,0.616,0.612,0,-11.084,1,0.0275,0.434,0.101,0.897,114.558,337613,4,Rock
Deep Purple,Deepest Purple: The Very Best of Deep Purple,Highway Star,79q7xFOodcfIVbpNHjE2gB,0.00307,0.252,0.874,9,-6.596,0,0.0602,0.014,0.122,0.377,172.804,367947,4,Rock
Deep Purple,Deepest Purple: The Very Best of Deep Purple,Strange Kind Of Woman,0Q56LPrOBBRbh0XfyqbhXR,0.00409,0.57,0.745,4,-10.266,0,0.0423,0.39,0.335,0.865,125.906,233867,4,Rock
Deep Purple,Deepest Purple: The Very Best of Deep Purple,Space Truckin',53a5VKWWeaxcvQC2R5gAwG,0.0606,0.627,0.706,9,-13.864,1,0.0426,0.743,0.197,0.804,129.468,272600,4,Rock
Deep Purple,Machine Head (Remastered),Never Before - Remastered 2012,7Hak5ai4Zs9BR4OMrPZbgH,0.284,0.589,0.711,11,-9.374,0,0.038,0.0264,0.0806,0.898,142.531,238355,4,Rock
Deep Purple,Deepest Purple: The Very Best of Deep Purple,Black Night,46VaDtbrBj929FWnUdTQV0,0.0418,0.531,0.842,9,-10.368,1,0.113,0.0567,0.118,0.84,134.661,207093,4,Rock
Deep Purple,Shades of Deep Purple,Hush - 1998 Remaster,2Vim06YsRb4uJRpbeq6NR6,0.00459,0.57,0.635,10,-10.231,1,0.0482,0.176,0.0901,0.196,108.431,266840,4,Rock
